LECROYWR6051,12904,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,02-Oct-2024 15:03:43,0                 
Time,Ampl
-0.0050000073,0.0353557
-0.0049999073,0.0353557
-0.0049998073,0.0309362
-0.0049997073,0.0309362
-0.0049996073,0.0265168
-0.0049995073,0.0309362
-0.0049994073,0.0309362
-0.0049993073,0.0353557
-0.0049992073,0.0265168
-0.0049991073,0.0265168
-0.0049990073,0.0220973
-0.0049989073,0.0309362
-0.0049988073,0.0353557
-0.0049987073,0.0309362
-0.0049986073,0.0353557
-0.0049985073,0.0309362
-0.0049984073,0.0309362
-0.0049983073,0.0220973
-0.0049982073,0.0309362
-0.0049981073,0.0309362
-0.0049980073,0.0265168
-0.0049979073,0.0132584
-0.0049978073,0.0265168
-0.0049977073,0.0309362
-0.0049976073,0.0265168
-0.0049975073,0.0353557
-0.0049974073,0.0176778
-0.0049973073,0.0265168
-0.0049972073,0.0220973
-0.0049971073,0.0176778
-0.0049970073,0.0309362
-0.0049969073,0.0176778
-0.0049968073,0.0265168
-0.0049967073,0.0220973
-0.0049966073,0.0176778
-0.0049965073,0.0176778
-0.0049964073,0.0265168
-0.0049963073,0.0176778
-0.0049962073,0.0176778
-0.0049961073,0.0309362
-0.0049960073,0.0220973
-0.0049959073,0.0220973
-0.0049958073,0.0220973
-0.0049957073,0.0176778
-0.0049956073,0.0176778
-0.0049955073,0.0176778
-0.0049954073,0.0265168
-0.0049953073,0.0176778
-0.0049952073,0.0132584
-0.0049951073,0.0132584
-0.0049950073,0.0176778
-0.0049949073,0.0176778
-0.0049948073,0.00883892
-0.0049947073,0.00441946
-0.0049946073,0.0265168
-0.0049945073,0.0132584
-0.0049944073,0.0220973
-0.0049943073,0.0265168
-0.0049942073,0.0132584
-0.0049941073,0.0132584
-0.0049940073,0.0220973
-0.0049939073,0.0132584
-0.0049938073,0.0132584
-0.0049937073,0.0176778
-0.0049936073,0.0132584
-0.0049935073,0.00883892
-0.0049934073,0.0132584
-0.0049933073,0.0220973
-0.0049932073,0.00441946
-0.0049931073,0.0132584
-0.0049930073,0.0132584
-0.0049929073,0.0132584
-0.0049928073,0.0132584
-0.0049927073,0.00883892
-0.0049926073,0.00883892
-0.0049925073,0.0176778
-0.0049924073,0.0176778
-0.0049923073,0.00441946
-0.0049922073,0.00441946
-0.0049921073,0.00441946
-0.0049920073,0.00441946
-0.0049919073,0.00441946
-0.0049918073,0.00883892
-0.0049917073,0.0176778
-0.0049916073,0.00441946
-0.0049915073,0.00883892
-0.0049914073,0.00883892
-0.0049913073,0.0132584
-0.0049912073,0
-0.0049911073,0.0132584
-0.0049910073,0.00883892
-0.0049909073,0.00441946
-0.0049908073,0.00441946
-0.0049907073,0.0132584
-0.0049906073,0.00441946
-0.0049905073,0.0176778
-0.0049904073,0.00441946
-0.0049903073,0
-0.0049902073,0
-0.0049901073,0.00883892
-0.0049900073,0
-0.0049899073,0.00441946
-0.0049898073,0.00883892
-0.0049897073,0.00441946
-0.0049896073,0
-0.0049895073,0.00883892
-0.0049894073,-0.00883892
-0.0049893073,0.00441946
-0.0049892073,0.00441946
-0.0049891073,0.00441946
-0.0049890073,-0.00441946
-0.0049889073,0.00441946
-0.0049888073,0.00441946
-0.0049887073,0.00883892
-0.0049886073,0.00441946
-0.0049885073,-0.00441946
-0.0049884073,-0.00883892
-0.0049883073,-0.00441946
-0.0049882073,0
-0.0049881073,0.00441946
-0.0049880073,-0.00441946
-0.0049879073,-0.00441946
-0.0049878073,-0.00441946
-0.0049877073,0
-0.0049876073,0
-0.0049875073,-0.00883892
-0.0049874073,-0.00441946
-0.0049873073,0
-0.0049872073,-0.00883892
-0.0049871073,0
-0.0049870073,0
-0.0049869073,-0.0176778
-0.0049868073,0
-0.0049867073,-0.00883892
-0.0049866073,-0.0132584
-0.0049865073,-0.00441946
-0.0049864073,-0.0132584
-0.0049863073,-0.0132584
-0.0049862073,0
-0.0049861073,-0.00883892
-0.0049860073,-0.00441946
-0.0049859073,-0.00883892
-0.0049858073,-0.0132584
-0.0049857073,-0.00441946
-0.0049856073,-0.00883892
-0.0049855073,-0.00441946
-0.0049854073,-0.0132584
-0.0049853073,-0.0132584
-0.0049852073,-0.00441946
-0.0049851073,-0.0176778
-0.0049850073,-0.00883892
-0.0049849073,-0.00883892
-0.0049848073,-0.0176778
-0.0049847073,-0.00883892
-0.0049846073,-0.0176778
-0.0049845073,-0.0132584
-0.0049844073,0.00441946
-0.0049843073,-0.0265168
-0.0049842073,-0.0132584
-0.0049841073,-0.00441946
-0.0049840073,-0.0176778
-0.0049839073,-0.0176778
-0.0049838073,-0.00883892
-0.0049837073,-0.0265168
-0.0049836073,-0.0220973
-0.0049835073,-0.0132584
-0.0049834073,-0.0265168
-0.0049833073,-0.0265168
-0.0049832073,-0.0132584
-0.0049831073,-0.0176778
-0.0049830073,-0.0265168
-0.0049829073,-0.0220973
-0.0049828073,-0.0176778
-0.0049827073,-0.0220973
-0.0049826073,-0.0132584
-0.0049825073,-0.0220973
-0.0049824073,-0.0220973
-0.0049823073,-0.0176778
-0.0049822073,-0.0265168
-0.0049821073,-0.0309362
-0.0049820073,-0.0220973
-0.0049819073,-0.0353557
-0.0049818073,-0.0265168
-0.0049817073,-0.0220973
-0.0049816073,-0.0220973
-0.0049815073,-0.0265168
-0.0049814073,-0.0265168
-0.0049813073,-0.0176778
-0.0049812073,-0.0265168
-0.0049811073,-0.0265168
-0.0049810073,-0.0176778
-0.0049809073,-0.0309362
-0.0049808073,-0.0265168
-0.0049807073,-0.0176778
-0.0049806073,-0.0353557
-0.0049805073,-0.0353557
-0.0049804073,-0.0176778
-0.0049803073,-0.0176778
-0.0049802073,-0.0441946
-0.0049801073,-0.0220973
-0.0049800073,-0.0353557
-0.0049799073,-0.0309362
-0.0049798073,-0.0265168
-0.0049797073,-0.0220973
-0.0049796073,-0.0220973
-0.0049795073,-0.0353557
-0.0049794073,-0.0353557
-0.0049793073,-0.0265168
-0.0049792073,-0.0309362
-0.0049791073,-0.0265168
-0.0049790073,-0.0441946
-0.0049789073,-0.0353557
-0.0049788073,-0.0397751
-0.0049787073,-0.0353557
-0.0049786073,-0.0265168
-0.0049785073,-0.0397751
-0.0049784073,-0.0397751
-0.0049783073,-0.0220973
-0.0049782073,-0.0397751
-0.0049781073,-0.0309362
-0.0049780073,-0.0309362
-0.0049779073,-0.0309362
-0.0049778073,-0.0265168
-0.0049777073,-0.0486141
-0.0049776073,-0.0309362
-0.0049775073,-0.0309362
-0.0049774073,-0.0353557
-0.0049773073,-0.0441946
-0.0049772073,-0.0353557
-0.0049771073,-0.0220973
-0.0049770073,-0.0486141
-0.0049769073,-0.0353557
-0.0049768073,-0.0397751
-0.0049767073,-0.0486141
-0.0049766073,-0.0309362
-0.0049765073,-0.0441946
-0.0049764073,-0.0397751
-0.0049763073,-0.0265168
-0.0049762073,-0.0309362
-0.0049761073,-0.0441946
-0.0049760073,-0.0441946
-0.0049759073,-0.0353557
-0.0049758073,-0.0486141
-0.0049757073,-0.0441946
-0.0049756073,-0.0353557
-0.0049755073,-0.0486141
-0.0049754073,-0.0441946
-0.0049753073,-0.0397751
-0.0049752073,-0.0353557
-0.0049751073,-0.0486141
-0.0049750073,-0.057453
-0.0049749073,-0.0441946
-0.0049748073,-0.0486141
-0.0049747073,-0.0486141
-0.0049746073,-0.0486141
-0.0049745073,-0.0441946
-0.0049744073,-0.0397751
-0.0049743073,-0.0441946
-0.0049742073,-0.0486141
-0.0049741073,-0.0441946
-0.0049740073,-0.0441946
-0.0049739073,-0.0486141
-0.0049738073,-0.0441946
-0.0049737073,-0.0486141
-0.0049736073,-0.0441946
-0.0049735073,-0.0486141
-0.0049734073,-0.0618724
-0.0049733073,-0.0441946
-0.0049732073,-0.0530335
-0.0049731073,-0.0530335
-0.0049730073,-0.057453
-0.0049729073,-0.0441946
-0.0049728073,-0.0530335
-0.0049727073,-0.0530335
-0.0049726073,-0.057453
-0.0049725073,-0.0530335
-0.0049724073,-0.0530335
-0.0049723073,-0.0530335
-0.0049722073,-0.057453
-0.0049721073,-0.0618724
-0.0049720073,-0.0441946
-0.0049719073,-0.057453
-0.0049718073,-0.0618724
-0.0049717073,-0.0618724
-0.0049716073,-0.0530335
-0.0049715073,-0.0486141
-0.0049714073,-0.0486141
-0.0049713073,-0.057453
-0.0049712073,-0.0486141
-0.0049711073,-0.0618724
-0.0049710073,-0.0530335
-0.0049709073,-0.057453
-0.0049708073,-0.057453
-0.0049707073,-0.0530335
-0.0049706073,-0.0618724
-0.0049705073,-0.057453
-0.0049704073,-0.0486141
-0.0049703073,-0.057453
-0.0049702073,-0.057453
-0.0049701073,-0.0618724
-0.0049700073,-0.0530335
-0.0049699073,-0.0618724
-0.0049698073,-0.057453
-0.0049697073,-0.057453
-0.0049696073,-0.0707114
-0.0049695073,-0.0618724
-0.0049694073,-0.0662919
-0.0049693073,-0.0618724
-0.0049692073,-0.0618724
-0.0049691073,-0.0662919
-0.0049690073,-0.0662919
-0.0049689073,-0.0707114
-0.0049688073,-0.0618724
-0.0049687073,-0.0618724
-0.0049686073,-0.0707114
-0.0049685073,-0.0662919
-0.0049684073,-0.0707114
-0.0049683073,-0.0707114
-0.0049682073,-0.0618724
-0.0049681073,-0.0751308
-0.0049680073,-0.0618724
-0.0049679073,-0.0662919
-0.0049678073,-0.0707114
-0.0049677073,-0.0707114
-0.0049676073,-0.0707114
-0.0049675073,-0.0707114
-0.0049674073,-0.0707114
-0.0049673073,-0.0618724
-0.0049672073,-0.0707114
-0.0049671073,-0.0707114
-0.0049670073,-0.0839697
-0.0049669073,-0.0707114
-0.0049668073,-0.0662919
-0.0049667073,-0.0707114
-0.0049666073,-0.0707114
-0.0049665073,-0.0618724
-0.0049664073,-0.0839697
-0.0049663073,-0.0662919
-0.0049662073,-0.0795503
-0.0049661073,-0.0707114
-0.0049660073,-0.0707114
-0.0049659073,-0.0795503
-0.0049658073,-0.0883892
-0.0049657073,-0.0618724
-0.0049656073,-0.0751308
-0.0049655073,-0.0795503
-0.0049654073,-0.0795503
-0.0049653073,-0.0662919
-0.0049652073,-0.0839697
-0.0049651073,-0.0751308
-0.0049650073,-0.0707114
-0.0049649073,-0.0751308
-0.0049648073,-0.0795503
-0.0049647073,-0.0751308
-0.0049646073,-0.0751308
-0.0049645073,-0.0707114
-0.0049644073,-0.0751308
-0.0049643073,-0.0795503
-0.0049642073,-0.0795503
-0.0049641073,-0.0751308
-0.0049640073,-0.0883892
-0.0049639073,-0.0795503
-0.0049638073,-0.0883892
-0.0049637073,-0.0795503
-0.0049636073,-0.0839697
-0.0049635073,-0.0839697
-0.0049634073,-0.0751308
-0.0049633073,-0.0751308
-0.0049632073,-0.0883892
-0.0049631073,-0.0795503
-0.0049630073,-0.0839697
-0.0049629073,-0.0839697
-0.0049628073,-0.0795503
-0.0049627073,-0.0839697
-0.0049626073,-0.0928087
-0.0049625073,-0.0751308
-0.0049624073,-0.110486
-0.0049623073,-0.0839697
-0.0049622073,-0.0839697
-0.0049621073,-0.0928087
-0.0049620073,-0.0795503
-0.0049619073,-0.0751308
-0.0049618073,-0.0883892
-0.0049617073,-0.0883892
-0.0049616073,-0.0883892
-0.0049615073,-0.0839697
-0.0049614073,-0.0972281
-0.0049613073,-0.0883892
-0.0049612073,-0.0839697
-0.0049611073,-0.0928087
-0.0049610073,-0.0928087
-0.0049609073,-0.0928087
-0.0049608073,-0.0795503
-0.0049607073,-0.0928087
-0.0049606073,-0.0795503
-0.0049605073,-0.101648
-0.0049604073,-0.0839697
-0.0049603073,-0.0839697
-0.0049602073,-0.101648
-0.0049601073,-0.101648
-0.0049600073,-0.101648
-0.0049599073,-0.0751308
-0.0049598073,-0.106067
-0.0049597073,-0.101648
-0.0049596073,-0.0751308
-0.0049595073,-0.101648
-0.0049594073,-0.0883892
-0.0049593073,-0.0883892
-0.0049592073,-0.0972281
-0.0049591073,-0.0972281
-0.0049590073,-0.110486
-0.0049589073,-0.0883892
-0.0049588073,-0.0928087
-0.0049587073,-0.101648
-0.0049586073,-0.0972281
-0.0049585073,-0.0928087
-0.0049584073,-0.0928087
-0.0049583073,-0.101648
-0.0049582073,-0.101648
-0.0049581073,-0.101648
-0.0049580073,-0.101648
-0.0049579073,-0.0795503
-0.0049578073,-0.101648
-0.0049577073,-0.110486
-0.0049576073,-0.0972281
-0.0049575073,-0.101648
-0.0049574073,-0.114906
-0.0049573073,-0.0883892
-0.0049572073,-0.106067
-0.0049571073,-0.106067
-0.0049570073,-0.101648
-0.0049569073,-0.101648
-0.0049568073,-0.101648
-0.0049567073,-0.106067
-0.0049566073,-0.106067
-0.0049565073,-0.0972281
-0.0049564073,-0.106067
-0.0049563073,-0.101648
-0.0049562073,-0.0972281
-0.0049561073,-0.101648
-0.0049560073,-0.101648
-0.0049559073,-0.106067
-0.0049558073,-0.110486
-0.0049557073,-0.110486
-0.0049556073,-0.106067
-0.0049555073,-0.106067
-0.0049554073,-0.110486
-0.0049553073,-0.0972281
-0.0049552073,-0.119325
-0.0049551073,-0.0972281
-0.0049550073,-0.101648
-0.0049549073,-0.106067
-0.0049548073,-0.114906
-0.0049547073,-0.114906
-0.0049546073,-0.106067
-0.0049545073,-0.101648
-0.0049544073,-0.110486
-0.0049543073,-0.110486
-0.0049542073,-0.114906
-0.0049541073,-0.110486
-0.0049540073,-0.114906
-0.0049539073,-0.110486
-0.0049538073,-0.114906
-0.0049537073,-0.106067
-0.0049536073,-0.110486
-0.0049535073,-0.110486
-0.0049534073,-0.106067
-0.0049533073,-0.114906
-0.0049532073,-0.119325
-0.0049531073,-0.114906
-0.0049530073,-0.114906
-0.0049529073,-0.110486
-0.0049528073,-0.119325
-0.0049527073,-0.119325
-0.0049526073,-0.106067
-0.0049525073,-0.106067
-0.0049524073,-0.128164
-0.0049523073,-0.114906
-0.0049522073,-0.119325
-0.0049521073,-0.114906
-0.0049520073,-0.119325
-0.0049519073,-0.114906
-0.0049518073,-0.114906
-0.0049517073,-0.123745
-0.0049516073,-0.106067
-0.0049515073,-0.119325
-0.0049514073,-0.123745
-0.0049513073,-0.110486
-0.0049512073,-0.119325
-0.0049511073,-0.119325
-0.0049510073,-0.123745
-0.0049509073,-0.123745
-0.0049508073,-0.119325
-0.0049507073,-0.128164
-0.0049506073,-0.119325
-0.0049505073,-0.123745
-0.0049504073,-0.123745
-0.0049503073,-0.128164
-0.0049502073,-0.114906
-0.0049501073,-0.123745
-0.0049500073,-0.128164
-0.0049499073,-0.128164
-0.0049498073,-0.123745
-0.0049497073,-0.128164
-0.0049496073,-0.123745
-0.0049495073,-0.128164
-0.0049494073,-0.128164
-0.0049493073,-0.119325
-0.0049492073,-0.123745
-0.0049491073,-0.128164
-0.0049490073,-0.123745
-0.0049489073,-0.132584
-0.0049488073,-0.128164
-0.0049487073,-0.123745
-0.0049486073,-0.128164
-0.0049485073,-0.128164
-0.0049484073,-0.128164
-0.0049483073,-0.119325
-0.0049482073,-0.137003
-0.0049481073,-0.132584
-0.0049480073,-0.123745
-0.0049479073,-0.132584
-0.0049478073,-0.123745
-0.0049477073,-0.128164
-0.0049476073,-0.123745
-0.0049475073,-0.128164
-0.0049474073,-0.132584
-0.0049473073,-0.132584
-0.0049472073,-0.141423
-0.0049471073,-0.132584
-0.0049470073,-0.141423
-0.0049469073,-0.132584
-0.0049468073,-0.123745
-0.0049467073,-0.132584
-0.0049466073,-0.128164
-0.0049465073,-0.137003
-0.0049464073,-0.141423
-0.0049463073,-0.128164
-0.0049462073,-0.137003
-0.0049461073,-0.145842
-0.0049460073,-0.137003
-0.0049459073,-0.128164
-0.0049458073,-0.141423
-0.0049457073,-0.132584
-0.0049456073,-0.141423
-0.0049455073,-0.145842
-0.0049454073,-0.128164
-0.0049453073,-0.137003
-0.0049452073,-0.145842
-0.0049451073,-0.132584
-0.0049450073,-0.132584
-0.0049449073,-0.141423
-0.0049448073,-0.141423
-0.0049447073,-0.137003
-0.0049446073,-0.137003
-0.0049445073,-0.141423
-0.0049444073,-0.137003
-0.0049443073,-0.137003
-0.0049442073,-0.145842
-0.0049441073,-0.145842
-0.0049440073,-0.141423
-0.0049439073,-0.141423
-0.0049438073,-0.141423
-0.0049437073,-0.141423
-0.0049436073,-0.141423
-0.0049435073,-0.132584
-0.0049434073,-0.141423
-0.0049433073,-0.141423
-0.0049432073,-0.154681
-0.0049431073,-0.141423
-0.0049430073,-0.154681
-0.0049429073,-0.137003
-0.0049428073,-0.145842
-0.0049427073,-0.141423
-0.0049426073,-0.137003
-0.0049425073,-0.150262
-0.0049424073,-0.150262
-0.0049423073,-0.137003
-0.0049422073,-0.154681
-0.0049421073,-0.145842
-0.0049420073,-0.145842
-0.0049419073,-0.154681
-0.0049418073,-0.141423
-0.0049417073,-0.154681
-0.0049416073,-0.150262
-0.0049415073,-0.145842
-0.0049414073,-0.137003
-0.0049413073,-0.154681
-0.0049412073,-0.159101
-0.0049411073,-0.154681
-0.0049410073,-0.150262
-0.0049409073,-0.150262
-0.0049408073,-0.141423
-0.0049407073,-0.154681
-0.0049406073,-0.159101
-0.0049405073,-0.145842
-0.0049404073,-0.159101
-0.0049403073,-0.150262
-0.0049402073,-0.141423
-0.0049401073,-0.154681
-0.0049400073,-0.150262
-0.0049399073,-0.150262
-0.0049398073,-0.154681
-0.0049397073,-0.159101
-0.0049396073,-0.150262
-0.0049395073,-0.159101
-0.0049394073,-0.167939
-0.0049393073,-0.150262
-0.0049392073,-0.159101
-0.0049391073,-0.167939
-0.0049390073,-0.159101
-0.0049389073,-0.154681
-0.0049388073,-0.159101
-0.0049387073,-0.154681
-0.0049386073,-0.159101
-0.0049385073,-0.150262
-0.0049384073,-0.150262
-0.0049383073,-0.159101
-0.0049382073,-0.16352
-0.0049381073,-0.154681
-0.0049380073,-0.159101
-0.0049379073,-0.172359
-0.0049378073,-0.159101
-0.0049377073,-0.154681
-0.0049376073,-0.172359
-0.0049375073,-0.150262
-0.0049374073,-0.159101
-0.0049373073,-0.167939
-0.0049372073,-0.154681
-0.0049371073,-0.172359
-0.0049370073,-0.167939
-0.0049369073,-0.154681
-0.0049368073,-0.172359
-0.0049367073,-0.167939
-0.0049366073,-0.16352
-0.0049365073,-0.16352
-0.0049364073,-0.159101
-0.0049363073,-0.16352
-0.0049362073,-0.16352
-0.0049361073,-0.172359
-0.0049360073,-0.159101
-0.0049359073,-0.172359
-0.0049358073,-0.172359
-0.0049357073,-0.16352
-0.0049356073,-0.172359
-0.0049355073,-0.16352
-0.0049354073,-0.159101
-0.0049353073,-0.181198
-0.0049352073,-0.181198
-0.0049351073,-0.145842
-0.0049350073,-0.172359
-0.0049349073,-0.181198
-0.0049348073,-0.159101
-0.0049347073,-0.172359
-0.0049346073,-0.172359
-0.0049345073,-0.16352
-0.0049344073,-0.172359
-0.0049343073,-0.16352
-0.0049342073,-0.172359
-0.0049341073,-0.176778
-0.0049340073,-0.172359
-0.0049339073,-0.167939
-0.0049338073,-0.167939
-0.0049337073,-0.176778
-0.0049336073,-0.16352
-0.0049335073,-0.172359
-0.0049334073,-0.181198
-0.0049333073,-0.167939
-0.0049332073,-0.172359
-0.0049331073,-0.176778
-0.0049330073,-0.176778
-0.0049329073,-0.181198
-0.0049328073,-0.181198
-0.0049327073,-0.167939
-0.0049326073,-0.172359
-0.0049325073,-0.185617
-0.0049324073,-0.185617
-0.0049323073,-0.167939
-0.0049322073,-0.181198
-0.0049321073,-0.16352
-0.0049320073,-0.181198
-0.0049319073,-0.190037
-0.0049318073,-0.172359
-0.0049317073,-0.181198
-0.0049316073,-0.176778
-0.0049315073,-0.172359
-0.0049314073,-0.176778
-0.0049313073,-0.176778
-0.0049312073,-0.176778
-0.0049311073,-0.176778
-0.0049310073,-0.185617
-0.0049309073,-0.181198
-0.0049308073,-0.185617
-0.0049307073,-0.181198
-0.0049306073,-0.172359
-0.0049305073,-0.190037
-0.0049304073,-0.185617
-0.0049303073,-0.176778
-0.0049302073,-0.190037
-0.0049301073,-0.190037
-0.0049300073,-0.176778
-0.0049299073,-0.185617
-0.0049298073,-0.194456
-0.0049297073,-0.172359
-0.0049296073,-0.185617
-0.0049295073,-0.181198
-0.0049294073,-0.181198
-0.0049293073,-0.190037
-0.0049292073,-0.194456
-0.0049291073,-0.176778
-0.0049290073,-0.185617
-0.0049289073,-0.190037
-0.0049288073,-0.190037
-0.0049287073,-0.194456
-0.0049286073,-0.194456
-0.0049285073,-0.190037
-0.0049284073,-0.190037
-0.0049283073,-0.190037
-0.0049282073,-0.185617
-0.0049281073,-0.194456
-0.0049280073,-0.190037
-0.0049279073,-0.185617
-0.0049278073,-0.190037
-0.0049277073,-0.190037
-0.0049276073,-0.181198
-0.0049275073,-0.190037
-0.0049274073,-0.194456
-0.0049273073,-0.176778
-0.0049272073,-0.190037
-0.0049271073,-0.194456
-0.0049270073,-0.194456
-0.0049269073,-0.190037
-0.0049268073,-0.194456
-0.0049267073,-0.185617
-0.0049266073,-0.190037
-0.0049265073,-0.198876
-0.0049264073,-0.194456
-0.0049263073,-0.194456
-0.0049262073,-0.194456
-0.0049261073,-0.185617
-0.0049260073,-0.194456
-0.0049259073,-0.198876
-0.0049258073,-0.203295
-0.0049257073,-0.190037
-0.0049256073,-0.203295
-0.0049255073,-0.194456
-0.0049254073,-0.194456
-0.0049253073,-0.198876
-0.0049252073,-0.203295
-0.0049251073,-0.190037
-0.0049250073,-0.198876
-0.0049249073,-0.198876
-0.0049248073,-0.198876
-0.0049247073,-0.190037
-0.0049246073,-0.207715
-0.0049245073,-0.194456
-0.0049244073,-0.198876
-0.0049243073,-0.194456
-0.0049242073,-0.198876
-0.0049241073,-0.207715
-0.0049240073,-0.194456
-0.0049239073,-0.203295
-0.0049238073,-0.203295
-0.0049237073,-0.194456
-0.0049236073,-0.198876
-0.0049235073,-0.198876
-0.0049234073,-0.212134
-0.0049233073,-0.198876
-0.0049232073,-0.203295
-0.0049231073,-0.203295
-0.0049230073,-0.203295
-0.0049229073,-0.198876
-0.0049228073,-0.198876
-0.0049227073,-0.198876
-0.0049226073,-0.207715
-0.0049225073,-0.203295
-0.0049224073,-0.207715
-0.0049223073,-0.203295
-0.0049222073,-0.203295
-0.0049221073,-0.212134
-0.0049220073,-0.203295
-0.0049219073,-0.203295
-0.0049218073,-0.198876
-0.0049217073,-0.212134
-0.0049216073,-0.207715
-0.0049215073,-0.203295
-0.0049214073,-0.207715
-0.0049213073,-0.203295
-0.0049212073,-0.203295
-0.0049211073,-0.203295
-0.0049210073,-0.207715
-0.0049209073,-0.207715
-0.0049208073,-0.212134
-0.0049207073,-0.212134
-0.0049206073,-0.212134
-0.0049205073,-0.212134
-0.0049204073,-0.207715
-0.0049203073,-0.212134
-0.0049202073,-0.212134
-0.0049201073,-0.212134
-0.0049200073,-0.207715
-0.0049199073,-0.212134
-0.0049198073,-0.212134
-0.0049197073,-0.198876
-0.0049196073,-0.207715
-0.0049195073,-0.216554
-0.0049194073,-0.212134
-0.0049193073,-0.212134
-0.0049192073,-0.212134
-0.0049191073,-0.212134
-0.0049190073,-0.212134
-0.0049189073,-0.216554
-0.0049188073,-0.198876
-0.0049187073,-0.212134
-0.0049186073,-0.220973
-0.0049185073,-0.207715
-0.0049184073,-0.212134
-0.0049183073,-0.216554
-0.0049182073,-0.207715
-0.0049181073,-0.216554
-0.0049180073,-0.216554
-0.0049179073,-0.216554
-0.0049178073,-0.216554
-0.0049177073,-0.212134
-0.0049176073,-0.216554
-0.0049175073,-0.216554
